"y" "x1" "x2" "x3" "x4"
62.6583862646704 6.86846771468195 3.16643225276451 5.64347838664508 1
40.3169605713446 3.71119652103035 0.512420601955579 1.18472298243794 1
62.2427214120784 6.2405508757582 2.61665049186552 3.56302648372101 1
73.520864562734 7.18622709678466 3.01940596297652 3.50214898621361 1
114.257774914733 6.11203973093825 2.54707504027961 2.17406898853292 1
54.5038333667351 5.99885511744286 0.114308060989847 3.34009790486845 1
59.1368713652495 6.04372218538303 2.09225766962666 3.49695070324342 1
56.2924491280973 5.91111490427018 1.81840391829275 3.71152754365907 1
41.1774843648041 4.39383589753298 1.40173787526721 3.3424172141453 1
76.1095146644338 7.62857198103835 3.54421016604762 4.4464540964373 1
61.0043094540741 6.08993388502423 2.72216584496848 3.54168175020921 1
60.2322434904747 5.94286658031448 1.42393793592471 2.48233248193316 1
65.4584342509816 6.55693117849135 2.84128077447995 3.74578951702222 1
60.7457393303562 6.24902191995799 1.64357881744731 3.35091122620529 1
67.0070934133636 6.3435666683128 1.86947447583983 2.08896323855808 1
43.5406352297573 4.30054984234228 0.289355352346248 1.72262403813976 1
58.8732056186603 5.4590969803664 0.988157763522605 1.23464988638172 1
63.3864366869051 6.21801211873729 2.44835680947856 3.07719165854101 1
67.750390015951 7.15942259368282 3.65482922888383 5.42608382393856 1
56.8577628673353 5.77988949374764 2.39972261088986 3.57597195658728 1
70.9925741777468 6.8018716014189 3.16885266875056 3.16884457780046 1
50.3463420120345 5.34571298134003 1.35248260055663 3.42746577574102 1
76.9557379689275 7.4753049509905 3.85062342003921 3.96666727591458 1
61.2805960742905 6.4092035749526 3.38449965539568 4.83471971069879 1
70.64295832134 6.88580308676919 3.14058397811122 3.48720592865717 1
67.0414007531921 6.61385811905361 3.49441090216854 3.91743986502763 1
57.8252469854645 5.87194442530858 0.938014130787816 2.61617597149376 1
70.0868173704779 6.97937604312221 3.07855450670378 3.86871845550729 1
63.7968971131142 6.2537632088953 2.90233118963702 3.36951668563512 1
60.6936763142554 5.8592263896552 2.44567507414153 2.78949264394602 1
62.3534464636799 6.69415957287452 2.77191832918725 4.94731694286966 1
63.6653552573098 6.58365259405504 2.45824358670829 4.05593569527217 1
62.4927453442944 6.05818501267988 1.88854206609322 2.50057519790178 1
58.0169212423574 5.62040011749265 2.07030782894398 2.59516525209606 1
60.5810151565266 6.01563098217916 2.19179390551982 3.09224799975545 1
33.1249079220014 3.54145141038831 0.0466204822982828 2.33988990851665 1
64.9314875378759 6.5130563426939 2.83341457325771 3.7575927496261 1
57.5976073183418 6.64730538295418 2.14225516151271 3.23753275286742 1
50.4744672278456 6.0996233289894 2.70759685885963 3.97732336817291 1
61.286660954408 6.58382611274926 1.87457482252028 1.90159611616573 1
46.6406790369869 5.72744020024722 3.27824525314572 4.3680089736266 1
42.3167400296609 5.08405991312615 2.10587055741705 2.94526103465249 1
50.8688083062965 6.10489444790277 2.32653568092992 3.62804235618425 1
62.1313746649528 7.43181603763908 2.63007685475269 4.61620882456347 1
55.3084409248622 6.28121021202144 1.90273011120867 2.65303488528558 1
39.5427890398469 5.07576856444439 -0.809970397124857 1.80276919938815 1
47.5360894465409 5.70562552826513 2.57611110950149 3.57400475761696 1
21.6682591672304 3.40417430115328 -0.814370080574391 2.08476404739942 1
48.4719288358568 5.88448366682987 0.305110351324811 2.34889676499401 1
56.3394967472251 6.53536090883742 1.30993625763355 2.72163662656243 1
42.9050810953657 5.03831726778756 0.688289906487389 1.73739668398924 2
50.9987081524798 6.04100960225672 1.12589396865145 2.62998316760267 2
49.3700651872479 5.98781425127602 1.28989358039443 3.02075993563966 2
45.8289222860578 5.75276796792903 1.72822083945625 3.60146469439817 2
54.6426354553719 6.12287549660565 1.93385943638812 2.40442389897294 2
39.7559053438723 5.24711783948791 2.95579007741201 4.69933830365147 2
47.8993468310465 5.29641707066963 1.44637718790875 1.59859406151365 2
59.4164556244511 6.58079141460714 2.2288031573598 2.61510946152571 2
53.8278154472719 6.31281907453146 0.541609135059476 2.27901126059773 2
38.3299855518631 4.24115583321838 -0.112105536433389 0.350776128753786 2
27.5409167312481 3.75961206931641 -0.180385261476053 1.8554802710614 2
47.5748368634628 5.74368377405671 0.419334445217145 2.26569347128768 2
62.2302543285265 6.84907258280222 2.60847486681959 2.87472852603618 2
92.8410208114547 5.22734474850958 1.60944435972471 3.57438249882899 2
91.7591350776362 5.29688172014194 1.2960516195838 2.84869197201844 2
69.7775228867832 7.68488731065262 3.18762295253725 3.65586819710187 2
52.6144665494429 6.20434134223906 2.29218083491375 3.41440589752244 2
53.7113635632447 6.44529620564885 1.69016548550253 3.41182564155739 2
61.483156737962 6.72027361760747 2.02067783370784 2.32898113552561 2
33.7527982750658 4.45610574666233 1.95662954350896 3.46592619134768 2
39.5124788047313 4.65834754042409 0.0900860469242497 1.24283769772279 2
44.2338378044594 5.35875843589513 2.24496995626656 3.27850585518069 2
58.6740025714652 7.11690835532539 2.59272264820826 4.60607727244468 2
49.4294084048051 5.99115481780202 2.30485773329585 3.68193624108141 2
41.7352929635263 5.37149623183113 1.68998990115656 3.61986167933076 2
117.84790180858 7.98517278901736 3.33034106230901 4.82420514207776 2
66.7677897449997 7.24247459972106 2.45247069727667 2.69667966310812 2
47.6913728199372 5.43175290856907 1.58248811334034 2.11027197822758 2
54.0029876678717 6.48904941683561 2.07767193553002 3.71147970875702 2
66.9851976493783 7.277102123589 3.19336066077018 3.21604224940794 2
30.8809768163089 4.05535486792645 -1.09494763371803 1.19876371872227 2
51.3976485258441 6.32469607007821 2.42354423268173 4.17804617278903 2
53.9628222870368 6.26542621332226 1.97552643357805 3.01630523376551 2
43.2211277802367 5.27384571990949 1.61091783129526 2.89187450276093 2
39.6338194630642 4.91532768939582 1.60868416893708 2.87400861802171 2
53.9430299232432 6.17088933265147 2.5867669029136 3.1548497745665 2
35.9177151895263 4.6817186382315 0.945888629988302 2.79892395758436 2
60.1766130257576 6.62020627819209 2.7801864131003 2.88132376621784 2
68.1278770816607 7.50474255789634 2.88730772268277 3.37573283675418 2
63.9681235348435 6.98393328107336 2.79530520769156 2.91804342123984 2
37.9095643174368 4.61308975494471 0.857299551460289 2.02348989278955 2
47.2397773544959 5.14826883975183 0.719829396400108 0.920251082694127 2
44.400943013473 5.15344672872198 1.97524543893907 2.48465895227247 2
37.7824263273718 4.96556400468212 1.47856313439952 3.42766149461476 2
50.4922080633789 5.86312587477663 1.07891948442424 2.2376036284661 2
39.0846486508452 5.07827328150266 2.31009006063655 3.95570997182314 2
53.8972159301476 6.30415252251424 2.05860631839158 3.19830051502569 2
61.0428752540034 6.63197184230379 1.49240808317591 1.86367086968694 2
39.4426003287502 4.69400870797644 1.16261568283174 2.03065865944267 2
44.0581206965999 5.96338701652629 1.46560552890956 4.50897346182462 2
40.0582094984987 5.09274824884419 2.78100974266619 4.05805962030795 3
54.4595173605736 6.08717250158047 3.09248413294838 3.11560849385036 3
12.8926504210893 2.13424303814934 -0.690654641678149 1.30248152289012 3
97.4839652609252 5.58040848162652 2.37113447804295 2.50861613747547 3
58.4442869545807 6.72401894893624 3.0152139554273 3.80394401755825 3
76.5387411906094 8.16995312450877 3.83345361043306 3.69082044102174 3
47.6410371709998 5.55855463918999 1.95510019910927 2.71735206609652 3
35.6055531771907 4.64537805969734 -0.709451414459025 1.73977234124817 3
56.6595842184161 6.54113730382167 2.69223090088715 3.54655192255329 3
32.0443835940401 4.14523621773693 0.012200908154866 1.79659184455725 3
70.0982768720258 7.80095114613439 3.47318295669097 4.0989356579559 3
31.6389457317314 4.20573821300755 -0.254524287304688 1.89470359235959 3
58.3913648944885 6.56390555308049 1.93532329992395 2.65277551270751 3
61.444447938781 7.02371386564832 3.29081740924514 4.04187259933995 3
43.7298804347481 5.60645050848313 2.16013281194 4.05358852774535 3
61.5260397974446 6.83926305953104 2.63088249513845 3.05015151209434 3
55.0882971722791 6.61426439715019 2.91004761157008 4.33170254259975 3
65.3777506039421 7.87351356797257 3.09529825244417 5.35219111210841 3
68.591487838013 7.5128275843922 3.84743482388661 3.90235410831576 3
33.6610667613097 4.628677955751 0.391265183905584 2.89788418086426 3
27.5624743319001 3.65661681667613 0.00799642451024485 1.70430071756326 3
53.4362330599112 6.4365169478521 2.03706575022987 3.68744523876675 3
64.9316537130421 6.95665447642602 2.24732439670667 2.23172063559818 3
35.8149696010933 4.4477226816553 0.6041910146712 1.97528388701951 3
52.839478488737 6.35601572357985 3.87493531358145 4.867360058776 3
